Date;Time;Severity;From;Line;Message
2016/11/07;08:59:29.447;DEBUG;cfg-proc.cpp;375;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/07;08:59:32.446;ERROR;cfg-proc.cpp;396;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/11/07;08:59:42.504;DEBUG;cfg-proc.cpp;375;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/07;08:59:45.501;ERROR;cfg-proc.cpp;396;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/11/07;08:59:53.640;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/11/07;08:59:55.563;DEBUG;cfg-proc.cpp;375;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/07;08:59:58.561;ERROR;cfg-proc.cpp;396;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/11/07;08:59:58.637;ERROR;his-proc.cpp;64;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/11/07;08:59:58.647;DEBUG;his-proc.cpp;40;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/11/07;09:00:03.645;ERROR;his-proc.cpp;64;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/11/07;09:00:08.622;DEBUG;cfg-proc.cpp;375;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/07;09:00:11.622;ERROR;cfg-proc.cpp;396;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/11/07;09:00:21.683;DEBUG;cfg-proc.cpp;375;"Chequeando Configuracion en: 192.168.0.212..."
2016/11/07;09:00:24.681;ERROR;cfg-proc.cpp;396;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/11/07;09:00:34.742;DEBUG;cfg-proc.cpp;375;"Chequeando Configuracion en: 192.168.0.212..."
